"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFT_01197",69.6159520193467,-0.164901526881779,0.305413018784813,-0.539929592844126,0.589245588663952,0.76130314423427
"LFT_02446",129.593292323833,-0.164299351758158,0.262340960516674,-0.626281734406152,0.531130164777458,0.713859691506361
"LFT_00078",582.839537070933,-0.163006183237746,0.181071617844409,-0.900230445711342,0.36799762700181,0.574142264406793
"LFT_02002",1059.68642630523,-0.16274457198624,0.200002120311047,-0.81371423329481,0.415808678341094,0.616947007157693
"LFT_00922",786.587608886153,-0.162720074718674,0.215114084370868,-0.756436172901335,0.449387727033164,0.646874123319445
"LFT_00756",102.918907535757,-0.162639261608496,0.355782534428916,-0.457131100798852,0.647576817192574,0.79925278480361
"LFT_00025",48.3554937744044,-0.162016236362459,0.407642145960691,-0.397447216800007,0.691037702679633,0.820291710389803
"LFT_01349",292.526716980972,-0.16062565923393,0.210815531090261,-0.761925169380232,0.44610466702145,0.643288209190102
"LFT_02632",284.852104130479,-0.160346479257207,0.232377993668477,-0.690024372471199,0.490178860524486,0.681052384890634
"LFT_00510",417.052353280338,-0.159883698316629,0.202280433099919,-0.790406149850652,0.429290611799768,0.627206967000021
"LFT_01428",69.6534137202278,-0.159434977316435,0.317619261836424,-0.50196885539815,0.615689429056444,0.781476634692997
"LFT_00652",43.3467541933823,-0.159203398777781,0.396486260758255,-0.401535726542742,0.688025740113481,0.819642773527899
"LFT_01402",487.370469738926,-0.158720167968964,0.171222054180655,-0.926984369674127,0.353934649690091,0.562647580753263
"LFT_01715",167.325282882517,-0.157573733110183,0.261756535573638,-0.601985859741234,0.547183549879352,0.725703580325053
"LFT_01067",1152.61636107869,-0.157333106800757,0.198393177750805,-0.793036880524079,0.42775633567303,0.625715600261209
"LFT_01632",35.6259321399809,-0.156519611152747,0.420818813222927,-0.371940622031629,0.709937059347216,0.8325873982816
"LFT_00805",124.849434890399,-0.155072127358178,0.274221718767955,-0.565499071535609,0.571734355622876,0.747004710432386
"LFT_00401",181.247202408773,-0.154980091380688,0.245618084013834,-0.630979970399733,0.528053620945205,0.712156432896218
"LFT_01170",556.529832251116,-0.154394129201044,0.216457536423678,-0.713276755117662,0.475674518428288,0.669835097492585
"LFT_01019",526.642978948739,-0.153609471314886,0.176423876138722,-0.870684142514263,0.383926639216904,0.58955842455677
"LFT_00248",1254.40832872866,-0.153166890485493,0.173121094190833,-0.884738461256808,0.376297706733099,0.581696892651705
"LFT_00247",506.482685656977,-0.152694523474805,0.211908293697141,-0.720568887657774,0.471174801736806,0.666426576803596
"LFT_01655",22.633021398712,-0.151840729121465,0.500593655391855,-0.303321321566903,0.761644998850543,0.8685675536728
"LFT_00268",3902.43484156881,-0.151170415550932,0.140108374560591,-1.07895346031266,0.280608475006604,0.479217136363767
"LFT_02639",1046.21105329351,-0.150301916927967,0.170087235945618,-0.883675462725626,0.376871429708083,0.582025142077692
"LFT_01930",747.755324561189,-0.149513850857634,0.175524328495364,-0.851812692515632,0.394318060558085,0.596699911901186
"LFT_02032",2130.28217523708,-0.14816188883124,0.184735604429713,-0.802021295724898,0.422540639718328,0.622194283379797
"LFT_01943",970.922228229573,-0.148010290345357,0.185994080070233,-0.795779576906247,0.426160164359785,0.625077150678608
"LFT_00504",1090.46020240669,-0.147918903272036,0.156687248836594,-0.944039188704482,0.345149622691136,0.551922329723293
"LFT_01413",347.08729599704,-0.147065898082958,0.202489262068583,-0.726289861400885,0.467661093375054,0.662610514276167
"LFT_02420",161.354676218009,-0.146808227806613,0.26806044734221,-0.547668368318414,0.583919635508504,0.757727450337712
"LFT_01889",59.1930155349612,-0.14500213658799,0.333099329880383,-0.435312003299619,0.663335973392556,0.808842300403431
"LFT_00086",134.814880830463,-0.1445925749316,0.295725686283721,-0.488941548326909,0.624883079547183,0.78781172522322
"LFT_01574",2.36339357785051,-0.144339584400183,1.52833773014369,-0.0944422044639393,0.924757891291258,NA
"LFT_00136",487.215723851422,-0.14422919087396,0.208858920625197,-0.690557963443581,0.489843372161912,0.681052384890634
"LFT_01104",1427.79720598626,-0.142741677796845,0.311596249688209,-0.458098189370621,0.646881899701603,0.79925278480361
"LFT_01388",365.549492497174,-0.142726286269209,0.186792882652967,-0.764088461198884,0.444814528082079,0.642187799132717
"LFT_00208",5194.7895696025,-0.141815357795537,0.174330336961428,-0.813486397533406,0.415939242002499,0.616947007157693
"LFT_00550",260.391656389744,-0.141559313498544,0.221257363182665,-0.639794813886829,0.522306004668939,0.706751656512051
"LFT_01114",766.047534607258,-0.141190239682549,0.166176972185535,-0.849637815791416,0.39552648071166,0.597501310656255
"LFT_00737",2362.65945687782,-0.140911616638999,0.168242362443354,-0.837551343149045,0.402282729673535,0.604789026659102
"LFT_02344",7.1883323880662,-0.140703395790833,0.873800627486036,-0.161024599164735,0.872074026123661,0.928865560167554
"LFT_01235",67.8174990530328,-0.140352282142464,0.355983335003547,-0.394266439863164,0.693384337860818,0.820449030654439
"LFT_00534",78.441412400144,-0.1397381372402,0.321631319526324,-0.434466821968695,0.663949482690589,0.808842300403431
"LFT_00460",71.587260397754,-0.138300516689654,0.349395764498335,-0.395827685227458,0.692232151542258,0.82044226557609
"LFT_01046",1099.69625163545,-0.137287611009799,0.239505493523653,-0.57321278518499,0.566500628729416,0.743036615830779
"LFT_01886",126.820358283915,-0.136295243713954,0.304884995341697,-0.447038213740898,0.654847468862775,0.804366573396463
"LFT_01866",107.53331048774,-0.135841182605855,0.275332589127398,-0.493371246158587,0.621750295453805,0.785577230795547
"LFT_01912",687.404500522295,-0.135340078919116,0.170446761751083,-0.79403138862071,0.427177158366031,0.62559462237298
"LFT_01928",7047.75434439521,-0.13372548869479,0.19028708799257,-0.70275650389905,0.482207508008031,0.676144819916899
"LFT_01940",370.922653742307,-0.133353981215662,0.216885107025258,-0.614860019872786,0.538647167808903,0.719370680956605
"LFT_00897",372.797379356391,-0.132909074128878,0.210231270145052,-0.632204115197399,0.52725350863115,0.711471096641258
"LFT_00087",219.131518324349,-0.132053248903768,0.256700579425579,-0.514425207762542,0.606954738970156,0.775641687923581
"LFT_02098",533.292049761462,-0.131957057898419,0.172875276685268,-0.763307862342027,0.445279814228946,0.642478926747153
"LFT_02034",60.1495816864553,-0.131714380819599,0.327516444116186,-0.402161122550763,0.687565452004426,0.819642773527899
"LFT_01500",36.4499150367405,-0.131551689817107,0.428719973804717,-0.306847587831374,0.758959384497956,0.867941820751534
"LFT_01803",1352.98981491593,-0.130800092999536,0.182857580755692,-0.715311295593986,0.474416710371224,0.669070325911269
"LFT_01923",421.172295527107,-0.129357775803576,0.191162885010988,-0.676688760980671,0.498603448850615,0.68827391132817
"LFT_00736",1253.31742888733,-0.129014115178635,0.171478922398043,-0.752361359486284,0.451833777227309,0.648479926444613
"LFT_00503",680.390715964115,-0.126795318149819,0.16954220280218,-0.747868766915585,0.454539318303943,0.649684644402762
"LFT_01958",354.850579533674,-0.126257578013157,0.186689449171534,-0.676297340709111,0.498851880825719,0.68827391132817
"LFT_01290",19.1044462803356,-0.125310557330349,0.54748988360022,-0.228881959436992,0.818960662684355,0.899012222955754
"LFT_01614",34.7764314959662,-0.124451047777557,0.453187195737739,-0.27461289495385,0.783613658355337,0.877991813647535
"LFT_01750",954.894414396733,-0.123096968476327,0.16689742821107,-0.737560607109239,0.460781500953872,0.65629720504067
"LFT_02631",80.8009227673097,-0.123006035014552,0.31213994021289,-0.394073359950852,0.693526878599977,0.820449030654439
"LFT_00949",4.92072925170461,-0.122505476363206,1.08221314829772,-0.113199027895662,0.909872766341899,NA
"LFT_01759",327.705331177402,-0.122323707670633,0.186470553668617,-0.655994768418065,0.511827490323913,0.698237423874967
"LFT_01834",899.56460323546,-0.121738532795265,0.180861993620826,-0.67310179633698,0.500882531188523,0.688811796334477
"LFT_01853",778.771469630613,-0.120569971386592,0.171001192321766,-0.705082635679642,0.480758811979447,0.675597644863592
"LFT_02043",2428.87268430465,-0.120080494653769,0.148526143862162,-0.808480524245002,0.41881401318899,0.618575606146406
"LFT_01628",146.516737275271,-0.119881188536298,0.269964148182705,-0.44406336672218,0.656996771025281,0.804977944187336
"LFT_01486",25.7849719246,-0.119515137618169,0.53200243346014,-0.224651486725058,0.82225040785384,0.900291086818377
"LFT_01613",59.3996466166337,-0.119405071029291,0.350324827678598,-0.340841018378629,0.733223269199218,0.850772892527968
"LFT_01363",352.76332703964,-0.118874074023512,0.184182234507522,-0.64541552740613,0.518657943687463,0.703769158555872
"LFT_01373",2597.4508271067,-0.11844582454707,0.202606046340117,-0.584611499442784,0.558808973703268,0.735256813806403
"LFT_00263",1242.76600307179,-0.118323004749695,0.194610577910138,-0.607998835522349,0.543188246219879,0.722541079329606
"LFT_02005",340.406728481484,-0.117349748948263,0.247957344116534,-0.473265873073358,0.636023506416122,0.795274132958486
"LFT_00565",156.720714358966,-0.117295124534805,0.282263220609845,-0.415552278760875,0.677737652750619,0.81547893280782
"LFT_02116",127.23580520122,-0.117117779578629,0.267854452637228,-0.437244101882635,0.661934329141205,0.808588451186524
"LFT_00557",230.241796671223,-0.116731515799384,0.222549410327622,-0.524519546592103,0.599917228178934,0.769877980554009
"LFT_00488",496.378210209938,-0.116644332194851,0.178934764860095,-0.651881887156212,0.514477370428726,0.700052881286984
"LFT_02073",806.256842020955,-0.116461037171131,0.241249729098749,-0.482740592522947,0.629279937097313,0.790085114222644
"LFT_01661",2.05619080188257,-0.116004320382244,1.58844093926293,-0.0730303012940933,0.941782004937819,NA
"LFT_00421",470.71429923695,-0.115627199108354,0.191371572201512,-0.604202587553599,0.545708960821797,0.724737186660882
"LFT_02048",536.926989580742,-0.11497607602707,0.187930328446776,-0.611801602100819,0.540669029622107,0.721102534371383
"LFT_01189",160.923938975194,-0.114577792012735,0.231857944163712,-0.494172379669823,0.621184444370779,0.785577230795547
"LFT_02430",129.198782308841,-0.114424884249608,0.259467601529321,-0.440998735777336,0.659213912228271,0.806073408981583
"LFT_01756",94.0161538610714,-0.114098242990323,0.318344274737002,-0.358411481043861,0.720035400966388,0.841191885021614
"LFT_02118",569.597665833842,-0.113939618029303,0.174515904819039,-0.652889592770644,0.513827458796647,0.699942714973409
"LFT_00386",478.954180953295,-0.113187093383765,0.199963039189223,-0.566040073419054,0.57136653926182,0.747004710432386
"LFT_01173",157.349826017041,-0.112674377250402,0.234009512749784,-0.481494858590983,0.630164832975103,0.790788721915718
"LFT_00738",335.980212328889,-0.112605298573216,0.19028285969579,-0.59177846471953,0.553998945770932,0.731534357075737
"LFT_01001",196.697663394115,-0.11204017015465,0.234628493181944,-0.477521585870511,0.632990753585101,0.79236845671106
"LFT_00293",465.02943291729,-0.111392130973607,0.232226490524468,-0.479670216442728,0.631461909153153,0.792008580857557
"LFT_01905",1331.2486079291,-0.111297984132907,0.224063088782941,-0.49672609949926,0.61938221485074,0.784125435831843
"LFT_02112",219.84609539888,-0.111221301814476,0.238545152810572,-0.466248425105485,0.6410376908023,0.79785947522227
"LFT_01997",1093.7081379135,-0.110408796136702,0.157889052040603,-0.699280885594963,0.484376510061557,0.6777056277162
"LFT_01102",667.070133285412,-0.110120608385119,0.255490857845128,-0.431015846570415,0.666456848260193,0.808842300403431
"LFT_00609",335.629873031271,-0.109064884252349,0.760356695204257,-0.143439105541183,0.885943400519198,0.936678554041339
"LFT_00944",1331.04659185572,-0.107908363366363,0.159840796799511,-0.675099008056827,0.499612863824182,0.68827391132817
"LFT_01700",69.7208018689096,-0.106552081890779,0.348531257420546,-0.305717434583524,0.75981979760494,0.868053486239417
"LFT_01383",1031.08676816755,-0.106328035130275,0.219699609553688,-0.483970068705526,0.628407111378496,0.789803058498914
"LFT_02498",147.652500229295,-0.106196867439835,0.262273322543702,-0.404909147487311,0.685544294174985,0.819642773527899
"LFT_01174",222.366848641549,-0.105704003605766,0.207039386739994,-0.510550215928297,0.60966604355084,0.776662910681337
"LFT_00371",1697.83159339617,-0.105533411497586,0.168734387519106,-0.625441044052953,0.531681631112077,0.713888779625417
"LFT_01910",4074.74768933298,-0.104394983242743,0.154939738116739,-0.673777976596856,0.500452478516734,0.688651998952727
"LFT_00316",251.262909774571,-0.104345761425752,0.223178665267325,-0.467543621612602,0.64011099037476,0.797712611234117
"LFT_02352",160.460486838758,-0.10390119809251,0.252971115277036,-0.410723564145753,0.681275246193606,0.817463207766528
"LFT_00741",148.815605125325,-0.103218065618566,0.237505872889677,-0.434591634988796,0.663858867886535,0.808842300403431
"LFT_01593",35.137159292438,-0.102888070698173,0.43662970368394,-0.235641482542494,0.813710881304604,0.895808856259399
"LFT_02586",685.275818242594,-0.101951034268763,0.193250340679782,-0.52755940253527,0.597805176717727,0.768301605937329
"LFT_00124",1278.11465726303,-0.101253975649058,0.153347681446939,-0.660290228672894,0.509067599430216,0.695402320522106
"LFT_01690",105.109479651684,-0.101164898801435,0.34305020187066,-0.294898234281106,0.768071620836525,0.869550840143653
"LFT_01798",21.8444165914925,-0.0994775832688946,0.584945287846002,-0.170063056042746,0.864960547245754,0.925764617950384
"LFT_01843",291.415547213312,-0.0993097746435941,0.217282674998959,-0.457053350636769,0.647632699209716,0.79925278480361
"LFT_02461",246.701131699798,-0.0992720118149238,0.229329984836454,-0.432878465001945,0.66510306564202,0.808842300403431
"LFT_00997",2421.1341860637,-0.099190099159825,0.200289166910149,-0.495234468693569,0.620434622331285,0.78504630042645
"LFT_02225",496.220903733896,-0.0980222200638664,0.294448539420322,-0.332901023237682,0.739208997022985,0.853364436639041
"LFT_00470",371.345616543186,-0.097728339340342,0.183568039417362,-0.532382105569838,0.594461376276426,0.765334915913292
"LFT_00404",252.639285501697,-0.0975547956069139,0.245376385091866,-0.397572062895908,0.690945657141357,0.820291710389803
"LFT_02593",141.059909749133,-0.0974589947030682,0.239441349715517,-0.407026584250633,0.68398846315554,0.819642773527899
"LFT_02327",714.648951490687,-0.09721739863138,0.216539703945411,-0.448958767653475,0.653461401029613,0.803560820194111
"LFT_01871",288.619645146251,-0.0970921855697178,0.215292889896581,-0.450977204200089,0.652005978666103,0.802975513185346
"LFT_01786",4098.05736599226,-0.0968785217773884,0.226173880435121,-0.428336470997492,0.668406169782859,0.809997929269431
"LFT_01845",1689.68212074618,-0.0967186560185876,0.161082583319287,-0.600429009925165,0.548220358979755,0.725820432854095
"LFT_01419",58.2864301312031,-0.0963764239102153,0.40993123480787,-0.235103880179772,0.814128107149873,0.895808856259399
"LFT_02231",238.213712207672,-0.0963318667315213,0.227484214619855,-0.423466159586062,0.671955183550714,0.811952865928821
"LFT_02413",93.4760444443527,-0.0960116938692375,0.313795852507319,-0.305968651599683,0.759628514255578,0.868053486239417
"LFT_01072",1484.20601314937,-0.0956112637871315,0.18699000471122,-0.511317510980279,0.609128745304781,0.776384284679786
"LFT_02557",128.838291219221,-0.0943836440142327,0.289367880036228,-0.326171805946175,0.744294371532757,0.857969581847068
